cell,method,process,repetition,query_seconds,output_count,output_sha256,peak_allocated_bytes,peak_reserved_bytes,output_finalize_seconds,batches
k1024,pipeline,0,0,0.3628374639956746,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.29301467900222633,108
k1024,pipeline,0,1,0.35587903700070456,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2870151149982121,108
k1024,pipeline,0,2,0.3567715029930696,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28349980599887203,108
k1024,pipeline,0,3,0.3531089339958271,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28491486099665053,108
k1024,draft_serial,0,0,0.34690059498825576,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2849333860067418,108
k1024,draft_serial,0,1,0.3473168570053531,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28580285400676075,108
k1024,draft_serial,0,2,0.3470211410021875,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28502679499797523,108
k1024,draft_serial,0,3,0.3451696480042301,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2834806769969873,108
k1024,speculative,0,0,0.357908840989694,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28646728600142524,108
k1024,speculative,0,1,0.3564676770038204,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28713561400945764,108
k1024,speculative,0,2,0.3512683430017205,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28305617299338337,108
k1024,speculative,0,3,0.3532361010002205,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28571935500076506,108
k4,original_full,1,0,0.05259541700070258,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,608008192,614465536,0.0006871160003356636,108
k4,original_full,1,1,0.053535707003902644,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,608008192,614465536,0.0009962100011762232,108
k4,original_full,1,2,0.05271146399900317,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,608008192,614465536,0.0006897229905007407,108
k4,original_full,1,3,0.0529428810114041,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,608008192,614465536,0.0007242840074468404,108
k4,project64,1,0,0.03888153399748262,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,607260160,616562688,0.0005960389971733093,51
k4,project64,1,1,0.039313903005677275,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,607260160,616562688,0.0006124200008343905,51
k4,project64,1,2,0.03882993900333531,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,607260160,616562688,0.0005940820119576529,51
k4,project64,1,3,0.03918091599189211,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,607260160,616562688,0.0006004890019539744,51
k4,packed16,1,0,0.03053637099219486,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,661790720,675282944,0.0005495609948411584,16
k4,packed16,1,1,0.030481055000564083,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,661790720,675282944,0.0005536660028155893,16
k4,packed16,1,2,0.0329982370021753,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,661790720,675282944,0.0005488489987328649,16
k4,packed16,1,3,0.03057068301131949,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,661790720,675282944,0.0005646999925374985,16
k4,sequential,1,0,0.04686463199323043,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008563320006942376,108
k4,sequential,1,1,0.04685100700589828,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008513929933542386,108
k4,sequential,1,2,0.046978462996776216,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008844559924909845,108
k4,sequential,1,3,0.04679018699971493,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008505190053256229,108
k4,pipeline,1,0,0.05272939900169149,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008638660074211657,108
k4,pipeline,1,1,0.052758660007384606,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008718140015844256,108
k4,pipeline,1,2,0.052962576010031626,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008653330005472526,108
k4,pipeline,1,3,0.0540127999993274,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.00154034499428235,108
k4,draft_serial,1,0,0.05005220900056884,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008543169969925657,108
k4,draft_serial,1,1,0.04868418799014762,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008571859943913296,108
k4,draft_serial,1,2,0.04876498399244156,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008672640105942264,108
k4,draft_serial,1,3,0.04845143499551341,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008991340000648052,108
k4,speculative,1,0,0.05716859000676777,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0029389999981503934,108
k4,speculative,1,1,0.06009153900959063,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008605440089013427,108
k4,speculative,1,2,0.05507493099139538,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0009489099902566522,108
k4,speculative,1,3,0.05426642800739501,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.00085867200687062,108
k16,original_full,1,0,0.05515365400060546,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,625402880,637534208,0.001461990992538631,108
k16,original_full,1,1,0.05644046299858019,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,625402880,637534208,0.0030738299974473193,108
k16,original_full,1,2,0.05596359599439893,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,625402880,637534208,0.0014593679952668026,108
k16,original_full,1,3,0.05492090999905486,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,625402880,637534208,0.0017058689991245046,108
k16,project64,1,0,0.04483654600335285,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,625788928,656408576,0.00152266000804957,67
k16,project64,1,1,0.04507773100340273,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,625788928,656408576,0.0015312430041376501,67
k16,project64,1,2,0.04498443499323912,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,625788928,656408576,0.0015225459937937558,67
k16,project64,1,3,0.044912355006090365,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,625788928,656408576,0.001524546998552978,67
k16,packed16,1,0,0.03766999300569296,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,680314368,719323136,0.0014927149895811453,35
k16,packed16,1,1,0.037560466007562354,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,680314368,719323136,0.0014942050038371235,35
k16,packed16,1,2,0.04628148699703161,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,680314368,719323136,0.0019800220034085214,35
k16,packed16,1,3,0.037201455008471385,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,680314368,719323136,0.0014797190087847412,35
k16,sequential,1,0,0.051240385000710376,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0015899060090305284,108
k16,sequential,1,1,0.051361272009671666,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.001575027999933809,108
k16,sequential,1,2,0.05266889400081709,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0016487569955643266,108
k16,sequential,1,3,0.051046296997810714,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.001588083992828615,108
k16,pipeline,1,0,0.05742397300491575,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0016121009975904599,108
k16,pipeline,1,1,0.05725034201168455,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0016020260081859306,108
k16,pipeline,1,2,0.058823406987357885,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0016402869950979948,108
k16,pipeline,1,3,0.06464152099215426,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.00160914400476031,108
k16,draft_serial,1,0,0.059696704003727064,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.001599681010702625,108
k16,draft_serial,1,1,0.056842673002392985,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.004725840990431607,108
k16,draft_serial,1,2,0.05324587300128769,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0016263910074485466,108
k16,draft_serial,1,3,0.05318668899417389,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0017647619970375672,108
k16,speculative,1,0,0.059703282997361384,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0018350239988649264,108
k16,speculative,1,1,0.06085440100287087,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0016309289931086823,108
k16,speculative,1,2,0.0596779290062841,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0016292509972117841,108
k16,speculative,1,3,0.05898674899071921,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0016012859996408224,108
k64,original_full,1,0,0.058862600999418646,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,694363648,742391808,0.004165819002082571,108
k64,original_full,1,1,0.0657631899957778,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,694363648,742391808,0.011127339006634429,108
k64,original_full,1,2,0.058878957002889365,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,694363648,742391808,0.004181180993327871,108
k64,original_full,1,3,0.05873889000213239,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,694363648,742391808,0.004382686005556025,108
k64,project64,1,0,0.05233276399667375,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,695290368,734003200,0.004240870999637991,78
k64,project64,1,1,0.05271134500799235,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,695290368,734003200,0.004276883002603427,78
k64,project64,1,2,0.052497986995149404,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,695290368,734003200,0.004248469005688094,78
k64,project64,1,3,0.05243873399740551,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,695290368,734003200,0.0042333229939686134,78
k64,packed16,1,0,0.04885633400408551,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,750727680,792723456,0.004320188003475778,62
k64,packed16,1,1,0.04878270500921644,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,750727680,792723456,0.004324520006775856,62
k64,packed16,1,2,0.05427966799470596,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,750727680,792723456,0.004354094999143854,62
k64,packed16,1,3,0.04863376800494734,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,750727680,792723456,0.004316552003729157,62
k64,sequential,1,0,0.05869997300032992,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.006289184995694086,108
k64,sequential,1,1,0.05697951899492182,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004354762000730261,108
k64,sequential,1,2,0.056654849991900846,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004311637007049285,108
k64,sequential,1,3,0.06138203199952841,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.005308521998813376,108
k64,pipeline,1,0,0.06648692100134213,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004358744990895502,108
k64,pipeline,1,1,0.06632951300707646,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004381996011943556,108
k64,pipeline,1,2,0.062467783005558886,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004320089996326715,108
k64,pipeline,1,3,0.06256521999603137,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.0043053330009570345,108
k64,draft_serial,1,0,0.05873518800945021,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004329460003646091,108
k64,draft_serial,1,1,0.05872028399608098,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004325575006077997,108
k64,draft_serial,1,2,0.05854727199766785,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.0043379849958000705,108
k64,draft_serial,1,3,0.05843206999998074,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004321792992413975,108
k64,speculative,1,0,0.07953064799949061,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.018985253002028912,108
k64,speculative,1,1,0.06465979399217758,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004358336009318009,108
k64,speculative,1,2,0.0788878159946762,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.018550576001871377,108
k64,speculative,1,3,0.06426872900919989,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.0043454020051285625,108
original,original_full,1,0,0.07345145399449393,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,696690176,746586112,0.01808646699646488,108
original,original_full,1,1,0.05917655299708713,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,696690176,746586112,0.0042288599943276495,108
original,original_full,1,2,0.07304636000480969,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,696690176,746586112,0.018041907998849638,108
original,original_full,1,3,0.058503931999439374,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,696690176,746586112,0.004193337008473463,108
original,project64,1,0,0.0675954790058313,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,697622016,738197504,0.01921675399353262,78
original,project64,1,1,0.06756086100358516,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,697622016,738197504,0.0190299679961754,78
original,project64,1,2,0.06697471499501262,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,697622016,738197504,0.018825238003046252,78
original,project64,1,3,0.0675846540107159,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,697622016,738197504,0.01894497001194395,78
original,packed16,1,0,0.06401327998901252,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,753066496,796917760,0.01895241100282874,62
original,packed16,1,1,0.06411864201072603,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,753066496,796917760,0.019290553987957537,62
original,packed16,1,2,0.0655894149967935,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,753066496,796917760,0.021085846005007625,62
original,packed16,1,3,0.06342248599685263,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,753066496,796917760,0.018844395002815872,62
original,sequential,1,0,0.0718668009940302,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.01924511000106577,108
original,sequential,1,1,0.07180458899529185,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.019098261996987276,108
original,sequential,1,2,0.07427023501077201,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.020578848008881323,108
original,sequential,1,3,0.0715847209939966,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.0189746020041639,108
original,pipeline,1,0,0.07767754700034857,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.018964458999107592,108
original,pipeline,1,1,0.07824532000813633,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.019282916997326538,108
original,pipeline,1,2,0.07734896799956914,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.019021432992303744,108
original,pipeline,1,3,0.07741206900391262,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.018915495005785488,108
original,draft_serial,1,0,0.07408130900876131,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.019240718000219204,108
original,draft_serial,1,1,0.07447303298977204,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.019769057995290495,108
original,draft_serial,1,2,0.07328404799045529,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.018895412009442225,108
original,draft_serial,1,3,0.07327839100616984,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.018975747996591963,108
original,speculative,1,0,0.08055425900965929,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.01856144999328535,108
original,speculative,1,1,0.07956606399966404,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.019274627993581817,108
original,speculative,1,2,0.06502647600427736,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.0043707940058084205,108
original,speculative,1,3,0.08020984799077269,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.019096762989647686,108
k256,original_full,1,0,0.13387295899156015,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,973868544,1124073472,0.07349712599534541,108
k256,original_full,1,1,0.13577717899170239,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,973868544,1124073472,0.07301051499962341,108
k256,original_full,1,2,0.13219793999451213,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,973868544,1124073472,0.07157339299737941,108
k256,original_full,1,3,0.13211676799983252,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,973868544,1124073472,0.07286883699998725,108
k256,project64,1,0,0.13027811399661005,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,975213568,1119879168,0.07217256599687971,87
k256,project64,1,1,0.12970308000512887,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,975213568,1119879168,0.07411447999766096,87
k256,project64,1,2,0.12544524800614454,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,975213568,1119879168,0.07193063000158872,87
k256,project64,1,3,0.12591881399566773,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,975213568,1119879168,0.07227842400607187,87
k256,packed16,1,0,0.12631865599541925,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,1031367680,1166016512,0.07430829500663094,78
k256,packed16,1,1,0.12420108499645721,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,1031367680,1166016512,0.07299832200806122,78
k256,packed16,1,2,0.12355574998946395,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,1031367680,1166016512,0.07235899800434709,78
k256,packed16,1,3,0.1241410399961751,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,1031367680,1166016512,0.07276083699252922,78
k256,sequential,1,0,0.12925258300674614,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07205332799640018,108
k256,sequential,1,1,0.134057748990017,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07427050500700716,108
k256,sequential,1,2,0.12845599799766205,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07189711500541307,108
k256,sequential,1,3,0.1289411660109181,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07225180699606426,108
k256,pipeline,1,0,0.1359266409999691,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.0725780670036329,108
k256,pipeline,1,1,0.1364555339969229,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07291659300972242,108
k256,pipeline,1,2,0.13493330399796832,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07205851099570282,108
k256,pipeline,1,3,0.13633221600321122,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07384245500725228,108
k256,draft_serial,1,0,0.1307262790069217,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07209464900370222,108
k256,draft_serial,1,1,0.14005553199967835,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07413783599622548,108
k256,draft_serial,1,2,0.12968241599446628,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07178209000267088,108
k256,draft_serial,1,3,0.13192742700630333,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07399257700308226,108
k256,speculative,1,0,0.13752964600280393,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07258275600906927,108
k256,speculative,1,1,0.13733878900529817,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07294504099991173,108
k256,speculative,1,2,0.13673301400558557,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07206069699896034,108
k256,speculative,1,3,0.136895301999175,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07275129700428806,108
k1024,original_full,1,0,0.3492663899960462,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2088335872,2600468480,0.28793807700276375,108
k1024,original_full,1,1,0.35091198100417387,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2088335872,2600468480,0.28856832900783047,108
k1024,original_full,1,2,0.3496796700055711,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2088335872,2600468480,0.28767231199890375,108
k1024,original_full,1,3,0.3485465300036594,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2088335872,2600468480,0.28728450600465294,108
k1024,project64,1,0,0.35813473600137513,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2090067968,2596274176,0.2957086290116422,93
k1024,project64,1,1,0.35152459199889563,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2090067968,2596274176,0.2910971370001789,93
