COMMAND ["@TENSORJOIN_ROOT@/isaacsim6/env/bin/python", "-u", "src/runner.py", "--index", "1"]
{"layout": "clustered", "method": "F8", "phase": "retained", "i": 4, "seconds": 0.24316569999791682, "inner_seconds": 0.1583213340054499}
{"layout": "clustered", "method": "F8", "phase": "retained", "i": 5, "seconds": 0.2441298010016908, "inner_seconds": 0.15948013200249989}
{"layout": "clustered", "method": "F8", "phase": "retained", "i": 6, "seconds": 0.24512593600229593, "inner_seconds": 0.15986197399615776}
{"layout": "interleaved", "method": "F16", "phase": "warmup", "i": 0, "seconds": 0.2523874680045992, "inner_seconds": 0.16725767699972494}
{"layout": "interleaved", "method": "F16", "phase": "warmup", "i": 1, "seconds": 0.24651617900235578, "inner_seconds": 0.16190548200393096}
{"layout": "interleaved", "method": "F16", "phase": "retained", "i": 0, "seconds": 0.2486223629966844, "inner_seconds": 0.163537330001418}
{"layout": "interleaved", "method": "F16", "phase": "retained", "i": 1, "seconds": 0.2464747880003415, "inner_seconds": 0.16179026299505495}
{"layout": "interleaved", "method": "F16", "phase": "retained", "i": 2, "seconds": 0.24834987299982458, "inner_seconds": 0.16193735900014872}
{"layout": "interleaved", "method": "F16", "phase": "retained", "i": 3, "seconds": 0.24738538000383414, "inner_seconds": 0.16182536099950084}
{"layout": "interleaved", "method": "F16", "phase": "retained", "i": 4, "seconds": 0.24775312100246083, "inner_seconds": 0.16283268500410486}
{"layout": "interleaved", "method": "F16", "phase": "retained", "i": 5, "seconds": 0.24698266299674287, "inner_seconds": 0.16183894999994664}
{"layout": "interleaved", "method": "F16", "phase": "retained", "i": 6, "seconds": 0.24688384999899426, "inner_seconds": 0.16188949599745683}
{"layout": "interleaved", "method": "F8", "phase": "warmup", "i": 0, "seconds": 0.24532552599703195, "inner_seconds": 0.1604578200058313}
{"layout": "interleaved", "method": "F8", "phase": "warmup", "i": 1, "seconds": 0.2449102060054429, "inner_seconds": 0.1597436669981107}
{"layout": "interleaved", "method": "F8", "phase": "retained", "i": 0, "seconds": 0.24626207200344652, "inner_seconds": 0.16011384300509235}
{"layout": "interleaved", "method": "F8", "phase": "retained", "i": 1, "seconds": 0.24419595200015465, "inner_seconds": 0.15949433200148633}
{"layout": "interleaved", "method": "F8", "phase": "retained", "i": 2, "seconds": 0.2445121599957929, "inner_seconds": 0.15962128799583297}
{"layout": "interleaved", "method": "F8", "phase": "retained", "i": 3, "seconds": 0.24815032000333304, "inner_seconds": 0.16220099000202026}
{"layout": "interleaved", "method": "F8", "phase": "retained", "i": 4, "seconds": 0.24429027999576647, "inner_seconds": 0.159366202999081}
{"layout": "interleaved", "method": "F8", "phase": "retained", "i": 5, "seconds": 0.24432553399674362, "inner_seconds": 0.15967926899611484}
{"layout": "interleaved", "method": "F8", "phase": "retained", "i": 6, "seconds": 0.24469331400177907, "inner_seconds": 0.1600049390035565}
{"layout": "original", "method": "F16", "phase": "warmup", "i": 0, "seconds": 0.24547248399903765, "inner_seconds": 0.16069881099974737}
{"layout": "original", "method": "F16", "phase": "warmup", "i": 1, "seconds": 0.24704883000231348, "inner_seconds": 0.16004372500174213}
{"layout": "original", "method": "F16", "phase": "retained", "i": 0, "seconds": 0.24934676499833586, "inner_seconds": 0.1637136819990701}
{"layout": "original", "method": "F16", "phase": "retained", "i": 1, "seconds": 0.2455259619964636, "inner_seconds": 0.1601250070016249}
{"layout": "original", "method": "F16", "phase": "retained", "i": 2, "seconds": 0.2459285520017147, "inner_seconds": 0.16077102800045395}
{"layout": "original", "method": "F16", "phase": "retained", "i": 3, "seconds": 0.24574837199907051, "inner_seconds": 0.1599146309963544}
{"layout": "original", "method": "F16", "phase": "retained", "i": 4, "seconds": 0.24538485100492835, "inner_seconds": 0.16013402099633822}
{"layout": "original", "method": "F16", "phase": "retained", "i": 5, "seconds": 0.24572728299972368, "inner_seconds": 0.16062858999794116}
{"layout": "original", "method": "F16", "phase": "retained", "i": 6, "seconds": 0.2449176570007694, "inner_seconds": 0.15984734000085155}
{"layout": "original", "method": "F8", "phase": "warmup", "i": 0, "seconds": 0.24248793599690543, "inner_seconds": 0.15727818900631974}
{"layout": "original", "method": "F8", "phase": "warmup", "i": 1, "seconds": 0.24225401900184806, "inner_seconds": 0.15754036999715026}
{"layout": "original", "method": "F8", "phase": "retained", "i": 0, "seconds": 0.24230435200297507, "inner_seconds": 0.15738750599848572}
{"layout": "original", "method": "F8", "phase": "retained", "i": 1, "seconds": 0.2424133750027977, "inner_seconds": 0.15710364499682328}
{"layout": "original", "method": "F8", "phase": "retained", "i": 2, "seconds": 0.24222201900556684, "inner_seconds": 0.15715734799596248}
{"layout": "original", "method": "F8", "phase": "retained", "i": 3, "seconds": 0.2416436249986873, "inner_seconds": 0.15680716099450365}
{"layout": "original", "method": "F8", "phase": "retained", "i": 4, "seconds": 0.24242118599795504, "inner_seconds": 0.15748239600361558}
{"layout": "original", "method": "F8", "phase": "retained", "i": 5, "seconds": 0.24217868899722816, "inner_seconds": 0.1573603400029242}
{"layout": "original", "method": "F8", "phase": "retained", "i": 6, "seconds": 0.241983441002958, "inner_seconds": 0.15664124099566834}
{"layout": "original", "method": "F8", "phase": "repeat8", "i": 0, "seconds": 0.24310472099750768, "inner_seconds": 0.1580333090023487}
{"layout": "original", "method": "F8", "phase": "repeat8", "i": 1, "seconds": 0.24182423599995673, "inner_seconds": 0.15702423799666576}
{"layout": "original", "method": "F8", "phase": "repeat8", "i": 2, "seconds": 0.2423208389955107, "inner_seconds": 0.15728267999656964}
{"layout": "original", "method": "F8", "phase": "repeat8", "i": 3, "seconds": 0.24187994499516208, "inner_seconds": 0.1569275430010748}
{"layout": "original", "method": "F8", "phase": "repeat8", "i": 4, "seconds": 0.24195241699635517, "inner_seconds": 0.15710093599773245}
{"layout": "original", "method": "F8", "phase": "repeat8", "i": 5, "seconds": 0.24210605900589144, "inner_seconds": 0.15730597999936435}
{"layout": "original", "method": "F8", "phase": "repeat8", "i": 6, "seconds": 0.24699630899704061, "inner_seconds": 0.16197668999666348}
{"layout": "original", "method": "F8", "phase": "repeat8", "i": 7, "seconds": 0.24315015799948014, "inner_seconds": 0.15782881999621168}
{"layout": "original", "method": "F16", "phase": "repeat8", "i": 0, "seconds": 0.24565605799580226, "inner_seconds": 0.16085774899693206}
{"layout": "original", "method": "F16", "phase": "repeat8", "i": 1, "seconds": 0.2448459000006551, "inner_seconds": 0.1599112249969039}
{"layout": "original", "method": "F16", "phase": "repeat8", "i": 2, "seconds": 0.24477068499982124, "inner_seconds": 0.15994480699737323}
{"layout": "original", "method": "F16", "phase": "repeat8", "i": 3, "seconds": 0.24634062599943718, "inner_seconds": 0.1610710899985861}
{"layout": "original", "method": "F16", "phase": "repeat8", "i": 4, "seconds": 0.24457590600650292, "inner_seconds": 0.1596944769989932}
{"layout": "original", "method": "F16", "phase": "repeat8", "i": 5, "seconds": 0.24543871600326383, "inner_seconds": 0.16017724300036207}
{"layout": "original", "method": "F16", "phase": "repeat8", "i": 6, "seconds": 0.24570971399953123, "inner_seconds": 0.16081564700289164}
{"layout": "original", "method": "F16", "phase": "repeat8", "i": 7, "seconds": 0.24566197999956785, "inner_seconds": 0.16048771799978567}
{"layout": "interleaved", "method": "F8", "phase": "repeat8", "i": 0, "seconds": 0.2468801089999033, "inner_seconds": 0.1608042439984274}
{"layout": "interleaved", "method": "F8", "phase": "repeat8", "i": 1, "seconds": 0.24576435599738033, "inner_seconds": 0.1607161029969575}
{"layout": "interleaved", "method": "F8", "phase": "repeat8", "i": 2, "seconds": 0.24444265000056475, "inner_seconds": 0.1595884499984095}
{"layout": "interleaved", "method": "F8", "phase": "repeat8", "i": 3, "seconds": 0.24616425100248307, "inner_seconds": 0.16107886599638732}
{"layout": "interleaved", "method": "F8", "phase": "repeat8", "i": 4, "seconds": 0.24470657399797346, "inner_seconds": 0.15989104599429993}
{"layout": "interleaved", "method": "F8", "phase": "repeat8", "i": 5, "seconds": 0.24569466400134843, "inner_seconds": 0.1598896909999894}
{"layout": "interleaved", "method": "F8", "phase": "repeat8", "i": 6, "seconds": 0.24377717100287555, "inner_seconds": 0.15959696500067366}
{"layout": "interleaved", "method": "F8", "phase": "repeat8", "i": 7, "seconds": 0.24484978699911153, "inner_seconds": 0.15978207100124564}
{"layout": "interleaved", "method": "F16", "phase": "repeat8", "i": 0, "seconds": 0.24788361799437553, "inner_seconds": 0.16250217099877773}
{"layout": "interleaved", "method": "F16", "phase": "repeat8", "i": 1, "seconds": 0.24681404999864753, "inner_seconds": 0.16186941100022523}
{"layout": "interleaved", "method": "F16", "phase": "repeat8", "i": 2, "seconds": 0.24715784099680604, "inner_seconds": 0.16230747700319625}
{"layout": "interleaved", "method": "F16", "phase": "repeat8", "i": 3, "seconds": 0.2483702000026824, "inner_seconds": 0.1629862179979682}
{"layout": "interleaved", "method": "F16", "phase": "repeat8", "i": 4, "seconds": 0.2462376370021957, "inner_seconds": 0.16142504700110294}
{"layout": "interleaved", "method": "F16", "phase": "repeat8", "i": 5, "seconds": 0.2468255109997699, "inner_seconds": 0.16099446100270143}
{"layout": "interleaved", "method": "F16", "phase": "repeat8", "i": 6, "seconds": 0.24841600299987476, "inner_seconds": 0.16361720400163904}
{"layout": "interleaved", "method": "F16", "phase": "repeat8", "i": 7, "seconds": 0.2478978669969365, "inner_seconds": 0.16223755499959225}
{"layout": "clustered", "method": "F8", "phase": "repeat8", "i": 0, "seconds": 0.24551122399861924, "inner_seconds": 0.15996025899949018}
{"layout": "clustered", "method": "F8", "phase": "repeat8", "i": 1, "seconds": 0.24498557799961418, "inner_seconds": 0.15923511599976337}
{"layout": "clustered", "method": "F8", "phase": "repeat8", "i": 2, "seconds": 0.24457933800294995, "inner_seconds": 0.15928042200539494}
{"layout": "clustered", "method": "F8", "phase": "repeat8", "i": 3, "seconds": 0.24551877599878935, "inner_seconds": 0.1602949429943692}
{"layout": "clustered", "method": "F8", "phase": "repeat8", "i": 4, "seconds": 0.24490894199698232, "inner_seconds": 0.15936671900271904}
{"layout": "clustered", "method": "F8", "phase": "repeat8", "i": 5, "seconds": 0.2463449469942134, "inner_seconds": 0.15963170099712443}
{"layout": "clustered", "method": "F8", "phase": "repeat8", "i": 6, "seconds": 0.2442495819996111, "inner_seconds": 0.15930697099975077}
{"layout": "clustered", "method": "F8", "phase": "repeat8", "i": 7, "seconds": 0.24530960700212745, "inner_seconds": 0.15967260199977318}
{"layout": "clustered", "method": "F16", "phase": "repeat8", "i": 0, "seconds": 0.24655556499783415, "inner_seconds": 0.16150356900470797}
{"layout": "clustered", "method": "F16", "phase": "repeat8", "i": 1, "seconds": 0.24736297000345076, "inner_seconds": 0.16231618900201283}
{"layout": "clustered", "method": "F16", "phase": "repeat8", "i": 2, "seconds": 0.24719488799746614, "inner_seconds": 0.16227322899794672}
{"layout": "clustered", "method": "F16", "phase": "repeat8", "i": 3, "seconds": 0.24926487600168912, "inner_seconds": 0.1643391059988062}
{"layout": "clustered", "method": "F16", "phase": "repeat8", "i": 4, "seconds": 0.24711902400304098, "inner_seconds": 0.16243387099530082}
{"layout": "clustered", "method": "F16", "phase": "repeat8", "i": 5, "seconds": 0.2474141549973865, "inner_seconds": 0.16242020199570106}
{"layout": "clustered", "method": "F16", "phase": "repeat8", "i": 6, "seconds": 0.2466628460024367, "inner_seconds": 0.16157434100023238}
{"layout": "clustered", "method": "F16", "phase": "repeat8", "i": 7, "seconds": 0.24619432300096378, "inner_seconds": 0.16170029299973976}
{"index": 1, "pass": true, "calls": 102}
