COMMAND ["@TENSORJOIN_ROOT@/isaacsim6/env/bin/python", "-u", "src/runner.py", "--index", "2"]
{"layout": "original", "method": "F16", "phase": "retained", "i": 6, "seconds": 0.24758293800550746, "inner_seconds": 0.16068543199799024}
{"layout": "clustered", "method": "F8", "phase": "warmup", "i": 0, "seconds": 0.24883550599770388, "inner_seconds": 0.1637657380051678}
{"layout": "clustered", "method": "F8", "phase": "warmup", "i": 1, "seconds": 0.24399431399797322, "inner_seconds": 0.15902056699997047}
{"layout": "clustered", "method": "F8", "phase": "retained", "i": 0, "seconds": 0.24419688300258713, "inner_seconds": 0.1594128390061087}
{"layout": "clustered", "method": "F8", "phase": "retained", "i": 1, "seconds": 0.24386401399533497, "inner_seconds": 0.15888095999980578}
{"layout": "clustered", "method": "F8", "phase": "retained", "i": 2, "seconds": 0.24377921199629782, "inner_seconds": 0.15892236399668036}
{"layout": "clustered", "method": "F8", "phase": "retained", "i": 3, "seconds": 0.2448213969983044, "inner_seconds": 0.15970105399901513}
{"layout": "clustered", "method": "F8", "phase": "retained", "i": 4, "seconds": 0.24488386499433545, "inner_seconds": 0.15953512499982025}
{"layout": "clustered", "method": "F8", "phase": "retained", "i": 5, "seconds": 0.24516236799536273, "inner_seconds": 0.1594006969971815}
{"layout": "clustered", "method": "F8", "phase": "retained", "i": 6, "seconds": 0.24453307899966603, "inner_seconds": 0.15928981400065823}
{"layout": "clustered", "method": "F16", "phase": "warmup", "i": 0, "seconds": 0.24655744699703064, "inner_seconds": 0.16155838400300127}
{"layout": "clustered", "method": "F16", "phase": "warmup", "i": 1, "seconds": 0.247340008005267, "inner_seconds": 0.16238159000204178}
{"layout": "clustered", "method": "F16", "phase": "retained", "i": 0, "seconds": 0.2464332919989829, "inner_seconds": 0.1614858370012371}
{"layout": "clustered", "method": "F16", "phase": "retained", "i": 1, "seconds": 0.24692345099902013, "inner_seconds": 0.16176284100220073}
{"layout": "clustered", "method": "F16", "phase": "retained", "i": 2, "seconds": 0.24705886500305496, "inner_seconds": 0.16177048799727345}
{"layout": "clustered", "method": "F16", "phase": "retained", "i": 3, "seconds": 0.24670507799601182, "inner_seconds": 0.16176156400615582}
{"layout": "clustered", "method": "F16", "phase": "retained", "i": 4, "seconds": 0.24710645300365286, "inner_seconds": 0.16223761600122089}
{"layout": "clustered", "method": "F16", "phase": "retained", "i": 5, "seconds": 0.2467546769985347, "inner_seconds": 0.16198143200017512}
{"layout": "clustered", "method": "F16", "phase": "retained", "i": 6, "seconds": 0.24672614800510928, "inner_seconds": 0.1617844300053548}
{"layout": "clustered", "method": "F16", "phase": "repeat8", "i": 0, "seconds": 0.24670721100119408, "inner_seconds": 0.161917892000929}
{"layout": "clustered", "method": "F16", "phase": "repeat8", "i": 1, "seconds": 0.24699373500334332, "inner_seconds": 0.16199864500231342}
{"layout": "clustered", "method": "F16", "phase": "repeat8", "i": 2, "seconds": 0.24852379500225652, "inner_seconds": 0.1620671670025331}
{"layout": "clustered", "method": "F16", "phase": "repeat8", "i": 3, "seconds": 0.2473634489942924, "inner_seconds": 0.16223882399935974}
{"layout": "clustered", "method": "F16", "phase": "repeat8", "i": 4, "seconds": 0.2519922920037061, "inner_seconds": 0.1670454900013283}
{"layout": "clustered", "method": "F16", "phase": "repeat8", "i": 5, "seconds": 0.247631240003102, "inner_seconds": 0.16283857499365695}
{"layout": "clustered", "method": "F16", "phase": "repeat8", "i": 6, "seconds": 0.2469391819977318, "inner_seconds": 0.16206965099991066}
{"layout": "clustered", "method": "F16", "phase": "repeat8", "i": 7, "seconds": 0.2469053940003505, "inner_seconds": 0.16190733599796658}
{"layout": "clustered", "method": "F8", "phase": "repeat8", "i": 0, "seconds": 0.24438455600466114, "inner_seconds": 0.15955432200280484}
{"layout": "clustered", "method": "F8", "phase": "repeat8", "i": 1, "seconds": 0.2444698960025562, "inner_seconds": 0.15957609199540457}
{"layout": "clustered", "method": "F8", "phase": "repeat8", "i": 2, "seconds": 0.24630379900190746, "inner_seconds": 0.16144708499632543}
{"layout": "clustered", "method": "F8", "phase": "repeat8", "i": 3, "seconds": 0.24387980600295123, "inner_seconds": 0.15920914500020444}
{"layout": "clustered", "method": "F8", "phase": "repeat8", "i": 4, "seconds": 0.24359607700171182, "inner_seconds": 0.15906698699836852}
{"layout": "clustered", "method": "F8", "phase": "repeat8", "i": 5, "seconds": 0.24413221100257942, "inner_seconds": 0.15902628299954813}
{"layout": "clustered", "method": "F8", "phase": "repeat8", "i": 6, "seconds": 0.24378532000264386, "inner_seconds": 0.15918827999848872}
{"layout": "clustered", "method": "F8", "phase": "repeat8", "i": 7, "seconds": 0.2434618019979098, "inner_seconds": 0.15885837599489605}
{"layout": "original", "method": "F16", "phase": "repeat8", "i": 0, "seconds": 0.24528452600497985, "inner_seconds": 0.16056730700074695}
{"layout": "original", "method": "F16", "phase": "repeat8", "i": 1, "seconds": 0.24471476599865127, "inner_seconds": 0.16005656999914208}
{"layout": "original", "method": "F16", "phase": "repeat8", "i": 2, "seconds": 0.2446857760005514, "inner_seconds": 0.15996395000547636}
{"layout": "original", "method": "F16", "phase": "repeat8", "i": 3, "seconds": 0.24421335400256794, "inner_seconds": 0.1595166330007487}
{"layout": "original", "method": "F16", "phase": "repeat8", "i": 4, "seconds": 0.2441695309971692, "inner_seconds": 0.1596142990019871}
{"layout": "original", "method": "F16", "phase": "repeat8", "i": 5, "seconds": 0.24503771500167204, "inner_seconds": 0.16006466299586464}
{"layout": "original", "method": "F16", "phase": "repeat8", "i": 6, "seconds": 0.24529027899552602, "inner_seconds": 0.16044210499967448}
{"layout": "original", "method": "F16", "phase": "repeat8", "i": 7, "seconds": 0.24505523200059542, "inner_seconds": 0.16031797000323422}
{"layout": "original", "method": "F8", "phase": "repeat8", "i": 0, "seconds": 0.24191952299588593, "inner_seconds": 0.15727040899946587}
{"layout": "original", "method": "F8", "phase": "repeat8", "i": 1, "seconds": 0.24067061000096146, "inner_seconds": 0.15596306899533374}
{"layout": "original", "method": "F8", "phase": "repeat8", "i": 2, "seconds": 0.24152554300235352, "inner_seconds": 0.15691679999872576}
{"layout": "original", "method": "F8", "phase": "repeat8", "i": 3, "seconds": 0.24188183999649482, "inner_seconds": 0.15686939800070832}
{"layout": "original", "method": "F8", "phase": "repeat8", "i": 4, "seconds": 0.2402700989987352, "inner_seconds": 0.15567505700164475}
{"layout": "original", "method": "F8", "phase": "repeat8", "i": 5, "seconds": 0.241162799000449, "inner_seconds": 0.1563579609937733}
{"layout": "original", "method": "F8", "phase": "repeat8", "i": 6, "seconds": 0.2405873440002324, "inner_seconds": 0.15587468299781904}
{"layout": "original", "method": "F8", "phase": "repeat8", "i": 7, "seconds": 0.2429396630031988, "inner_seconds": 0.15802555099799065}
{"layout": "interleaved", "method": "F16", "phase": "repeat8", "i": 0, "seconds": 0.25745461499900557, "inner_seconds": 0.1724299979978241}
{"layout": "interleaved", "method": "F16", "phase": "repeat8", "i": 1, "seconds": 0.24864994100062177, "inner_seconds": 0.1634122590039624}
{"layout": "interleaved", "method": "F16", "phase": "repeat8", "i": 2, "seconds": 0.2478961579981842, "inner_seconds": 0.16293755500373663}
{"layout": "interleaved", "method": "F16", "phase": "repeat8", "i": 3, "seconds": 0.24933731400233228, "inner_seconds": 0.16252393299510004}
{"layout": "interleaved", "method": "F16", "phase": "repeat8", "i": 4, "seconds": 0.25235716799943475, "inner_seconds": 0.16733985400060192}
{"layout": "interleaved", "method": "F16", "phase": "repeat8", "i": 5, "seconds": 0.24834479600394843, "inner_seconds": 0.16290396800468443}
{"layout": "interleaved", "method": "F16", "phase": "repeat8", "i": 6, "seconds": 0.24717063800198957, "inner_seconds": 0.1625337799996487}
{"layout": "interleaved", "method": "F16", "phase": "repeat8", "i": 7, "seconds": 0.2480533230045694, "inner_seconds": 0.16296838499692967}
{"layout": "interleaved", "method": "F8", "phase": "repeat8", "i": 0, "seconds": 0.24973594900075113, "inner_seconds": 0.1646833240010892}
{"layout": "interleaved", "method": "F8", "phase": "repeat8", "i": 1, "seconds": 0.2442813930028933, "inner_seconds": 0.15954207899631}
{"layout": "interleaved", "method": "F8", "phase": "repeat8", "i": 2, "seconds": 0.24449097300384892, "inner_seconds": 0.1594219990001875}
{"layout": "interleaved", "method": "F8", "phase": "repeat8", "i": 3, "seconds": 0.24426324399973964, "inner_seconds": 0.15929539199714782}
{"layout": "interleaved", "method": "F8", "phase": "repeat8", "i": 4, "seconds": 0.24486463900393574, "inner_seconds": 0.15964465599972755}
{"layout": "interleaved", "method": "F8", "phase": "repeat8", "i": 5, "seconds": 0.24488604200450936, "inner_seconds": 0.15983606100053294}
{"layout": "interleaved", "method": "F8", "phase": "repeat8", "i": 6, "seconds": 0.2459736780001549, "inner_seconds": 0.16025055200589122}
{"layout": "interleaved", "method": "F8", "phase": "repeat8", "i": 7, "seconds": 0.24446185999840964, "inner_seconds": 0.1596336109942058}
{"index": 2, "pass": true, "calls": 102}
