process,repeat,cell,method,configuration,seconds,executed_tiles,output_count,output_sha256
0,3,k4,F8,pca_geo,0.04483508100383915,346802,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
0,3,k4,F8,original_full,0.04819439099810552,440391,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
0,3,k4,F8,mlp_full,0.049035278003429994,440391,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
0,3,k4,F8,mlp_geo,0.05003298301016912,438501,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
0,0,k16,F16,pca_geo,0.05140102100267541,367280,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,0,k16,F16,linear_geo,0.057179555005859584,440391,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,0,k16,F16,mlp_geo,0.056865463993744925,439459,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,0,k16,F16,mlp_full,0.05583156200009398,440391,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,0,k16,F16,original_full,0.05558016001305077,440391,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,0,k16,F8,pca_geo,0.05361371400067583,367280,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,0,k16,F8,linear_geo,0.05576384700543713,440391,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,0,k16,F8,mlp_geo,0.05467557300289627,439459,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,0,k16,F8,mlp_full,0.05273389900685288,440391,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,0,k16,F8,original_full,0.051305412998772226,440391,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,1,k16,F8,pca_geo,0.04958403200726025,367280,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,1,k16,F8,original_full,0.05107495799893513,440391,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,1,k16,F8,mlp_full,0.05279125600645784,440391,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,1,k16,F8,mlp_geo,0.053903117004665546,439459,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,1,k16,F8,linear_geo,0.05395671000587754,440391,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,1,k16,F16,pca_geo,0.05112628999631852,367280,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,1,k16,F16,original_full,0.05606847499439027,440391,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,1,k16,F16,mlp_full,0.05599230200459715,440391,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,1,k16,F16,mlp_geo,0.05659624299732968,439459,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
0,1,k16,F16,linear_geo,0.05708070698892698,440391,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
