process,repeat,cell,method,configuration,seconds,executed_tiles,output_count,output_sha256
0,1,k64,F8,pca_geo,0.06171872701088432,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,1,k64,F8,original_full,0.06281341299472842,440391,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,1,k64,F8,direct_full,0.06465959500928875,440391,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,1,k64,F8,direct_geo,0.06151401999522932,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,2,k64,F8,direct_full,0.06557651500042994,440391,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,2,k64,F8,original_full,0.06344045299920253,440391,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,2,k64,F8,pca_geo,0.06250885799818207,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,2,k64,F8,proxy_geo,0.06691643199883401,439984,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,2,k64,F8,direct_geo,0.061811463005142286,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,2,k64,F16,direct_full,0.06681898199894931,440391,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,2,k64,F16,original_full,0.06514681999396998,440391,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,2,k64,F16,pca_geo,0.0627155859983759,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,2,k64,F16,proxy_geo,0.067434790005791,439984,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,2,k64,F16,direct_geo,0.061908043004223146,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,3,k64,F16,direct_full,0.06634402299823705,440391,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
