131.134552,44.337551
131.145309,44.29855
131.156158,44.259609
131.167068,44.220737
131.17807,44.181927
131.189148,44.143181
131.200317,44.1045
131.211548,44.065891
131.19545,44.041172
131.234283,43.988876
131.218277,43.964161
131.229813,43.925762
131.24144,43.88744
131.253159,43.84919
131.264969,43.811012
131.249176,43.786236
131.261124,43.748146
131.273163,43.710133
131.257507,43.685299
131.297501,43.634346
131.281967,43.609531
131.294327,43.571774
131.306793,43.5341
131.291183,43.508762
131.303802,43.471184
131.316528,43.433693
131.301254,43.408768
131.286011,43.383797
131.29895,43.346428
131.311996,43.309155
131.296906,43.284153
131.310104,43.24699
131.32341,43.209919
131.308487,43.184898
131.293594,43.159809
131.307129,43.122883
131.32074,43.085949
131.306,43.060848
131.291306,43.035667
131.305176,42.998981
131.290588,42.973789
131.290344,42.94289
131.318817,42.900791
131.304413,42.875599
131.290024,42.850349
131.304443,42.814072
131.290176,42.788795
131.27594,42.763466
131.261749,42.738083
131.276505,42.702011
131.262436,42.676609
131.277374,42.640686
131.263412,42.615269
131.249496,42.589802
131.235626,42.564281
131.250916,42.528587
131.237167,42.503059
131.22345,42.477486
131.239029,42.44199
131.225449,42.416405
131.211899,42.390778
131.19841,42.365101
131.184982,42.339382
131.171585,42.313618
131.187683,42.278465
131.174423,42.252701
131.161209,42.226898
131.148056,42.20105
131.16452,42.166164
131.151505,42.140327
131.138535,42.114449
131.125626,42.088528
131.112762,42.062572
131.09996,42.036575
131.087204,42.010544
131.074509,41.98447
131.061874,41.958363
131.049301,41.93222
131.036774,41.90604
131.024307,41.879829
131.011917,41.85358
130.999573,41.827301
130.987167,41.80048
130.974945,41.774132
130.962784,41.747726
130.950684,41.721317
130.93866,41.694881
130.926682,41.668411
130.91478,41.641911
130.902939,41.615383
130.891159,41.588829
130.879456,41.562248
130.867783,41.535538
130.856216,41.508896
130.814331,41.488831
130.802856,41.462044
130.791458,41.435242
130.780136,41.408417
130.738403,41.387802
130.727188,41.360836
130.716034,41.333851
130.704971,41.306843
130.69397,41.279816
130.683029,41.252766
130.67218,41.225697
130.630753,41.204185
130.620026,41.176987
130.578674,41.155148
130.568069,41.127823
130.557541,41.100479
130.547089,41.073116
130.536713,41.045742
130.495605,41.023258
130.454544,41.000561
130.444351,40.972958
138.246643,40.407688
138.263779,40.411373
138.28096,40.414989
138.298157,40.418533
138.320114,40.417385
138.337311,40.420773
138.359116,40.419437
138.376297,40.422672
138.393509,40.425835
138.410751,40.428925
138.428009,40.431946
138.445297,40.434895
138.462616,40.437771
138.48407,40.435837
138.501358,40.438557
138.518677,40.441208
138.539948,40.439011
138.557236,40.441509
138.574554,40.443932
138.591888,40.446281
138.609253,40.448563
138.626617,40.450768
138.644012,40.452904
138.661438,40.454964
138.682251,40.452106
138.699631,40.454018
138.717026,40.455853
138.734451,40.457615
138.75499,40.45443
138.772369,40.456039
138.789764,40.457581
138.807175,40.459045
138.8246,40.460438
138.842026,40.461761
138.859482,40.463009
138.876938,40.464184
138.894409,40.465282
138.914398,40.461384
138.931824,40.462334
138.949249,40.463215
138.966705,40.46402
138.986374,40.459808
139.003769,40.460464
139.021164,40.461048
139.038574,40.461559
139.055984,40.461994
139.07341,40.46236
139.090836,40.46265
139.108276,40.462872
139.125702,40.463017
139.143143,40.463089
139.160599,40.463089
139.17804,40.463017
139.19548,40.462868
139.214264,40.457691
139.231644,40.457397
139.249023,40.457031
139.266418,40.456596
139.283798,40.456085
139.301178,40.455502
139.318558,40.454845
139.336777,40.449169
139.354095,40.448372
139.371399,40.447502
139.388702,40.44656
139.405991,40.445541
139.423279,40.444454
139.440567,40.443295
139.457855,40.442062
139.475128,40.440758
139.492401,40.439381
139.509659,40.437927
139.526917,40.436409
139.544159,40.434814
139.561386,40.433147
139.578613,40.431412
139.59584,40.4296
139.613037,40.427719
139.630234,40.425766
139.647415,40.42374
139.664597,40.421642
139.681747,40.419476
139.698898,40.417236
139.716019,40.414925
139.733139,40.41254
139.750244,40.410088
139.767334,40.407562
139.783463,40.400192
139.800446,40.397533
139.817413,40.394806
139.834366,40.39201
139.851303,40.389141
139.868225,40.386204
139.885117,40.383194
139.901993,40.380116
139.918854,40.376968
139.935699,40.373749
139.952515,40.370461
139.969315,40.367104
139.986084,40.363674
140.002838,40.36018
140.019562,40.356613
140.03627,40.352978
140.052948,40.349274
140.069611,40.345501
140.088394,40.346203
140.105072,40.342274
140.121719,40.33828
140.138336,40.334221
140.154922,40.33009
140.171494,40.32589
140.188034,40.321621
140.204544,40.317287
140.221024,40.312885
140.237473,40.308414
133.094803,32.327442
133.123535,32.385765
133.169235,32.463734
133.215149,32.541496
133.244308,32.599392
133.27359,32.657177
133.337067,32.753967
133.366669,32.81142
133.396408,32.868759
133.42627,32.92598
133.47345,33.002434
133.503601,33.059361
133.551178,33.135414
133.581619,33.192036
133.612213,33.248528
133.642914,33.304893
133.673767,33.36113
133.745575,33.459854
133.776764,33.515724
133.79953,33.562202
133.839813,33.627274
133.871399,33.682716
133.903107,33.738014
133.934952,33.793171
133.966949,33.848179
133.999069,33.903038
134.031326,33.957745
134.063736,34.012302
134.096268,34.066708
134.111023,34.102661
134.145004,34.157795
134.177933,34.211784
134.211273,34.265846
134.226425,34.301472
134.25972,34.355026
134.293167,34.408417
134.317673,34.452705
134.342285,34.496883
134.376099,34.54982
134.39183,34.584908
134.425903,34.637554
134.460114,34.690025
134.47612,34.724827
134.510574,34.776997
134.526779,34.811619
134.561478,34.863483
134.577866,34.897926
134.612823,34.949478
134.629395,34.983734
134.664597,35.034966
134.681351,35.069031
134.698196,35.103031
134.733749,35.153797
134.750778,35.187599
134.767899,35.221333
134.803802,35.271626
134.821106,35.305153
134.838486,35.338604
134.865356,35.380196
134.892319,35.421642
134.909973,35.454803
134.927719,35.487888
134.945541,35.520897
134.982346,35.569897
135.000366,35.602673
135.018463,35.635368
135.036652,35.66798
135.054916,35.700508
135.09227,35.748669
135.110718,35.780952
135.129242,35.813148
135.147858,35.845261
135.166565,35.877281
135.185349,35.90921
135.204208,35.941048
135.247879,35.992683
135.266922,36.024261
135.286346,36.055988
135.305557,36.087372
135.32486,36.118656
135.344223,36.149841
135.363678,36.180923
135.383224,36.211906
135.402832,36.242786
135.422531,36.273563
135.44342,36.305176
135.444061,36.321465
135.464218,36.3522
135.493927,36.389755
135.504349,36.412991
135.524506,36.443195
135.544739,36.473289
135.565048,36.503269
135.585434,36.533134
135.586533,36.549206
135.607056,36.578918
135.627655,36.608517
135.648331,36.637997
135.669083,36.667355
135.689911,36.696594
135.691391,36.712521
135.712357,36.741596
135.733398,36.770546
135.754501,36.799374
135.756256,36.815216
135.777496,36.843872
135.798813,36.872402
135.820206,36.900803
135.822205,36.91655
135.843719,36.944771
135.865311,36.972862
135.867508,36.988552
135.889221,37.01646
135.911011,37.044231
135.913406,37.059856
144.859421,39.554325
144.856155,39.573513
144.852844,39.592693
144.849518,39.611866
144.846161,39.631027
144.842773,39.650181
144.812531,39.667496
144.809097,39.686535
144.805649,39.705559
144.80217,39.724575
144.79866,39.74358
144.795135,39.762573
144.79158,39.781555
144.787994,39.800522
144.784393,39.819473
144.780777,39.838417
144.77713,39.857342
144.773453,39.876255
144.76976,39.895149
144.766037,39.914032
144.762299,39.932896
144.758545,39.951744
144.754761,39.970573
144.750961,39.989388
144.747147,40.008183
144.743301,40.026958
144.739456,40.045719
144.735565,40.064457
144.731674,40.083176
144.727753,40.101875
144.723831,40.120552
144.719879,40.13921
144.715912,40.157845
144.711929,40.176456
144.734436,40.19957
144.730408,40.218231
144.726364,40.23687
144.722305,40.255486
144.718231,40.274075
144.714142,40.292641
144.710037,40.311176
144.705917,40.329693
144.701782,40.348179
144.697647,40.366638
144.719849,40.390526
144.715668,40.409023
144.711487,40.427494
144.707275,40.445934
144.703064,40.464348
144.698837,40.482731
144.694595,40.501083
144.716614,40.525505
144.712357,40.543884
144.708069,40.562237
144.703781,40.580559
144.699493,40.598843
144.721375,40.62365
144.717056,40.64196
144.712723,40.66024
