"Kernel Name","void cutlass::Kernel2<cutlass_80_tensorop_s16816gemm_f16_128x256_32x3_tn_align8>(T1::Params)",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7883eb7715b0","      LOP3.LUT R165, R0, R165, R103, 0xf6, !PT","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7715c0","      UMOV UR6, 0x2","1","0","1","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7715d0","      LOP3.LUT R0, R164, 0x8, RZ, 0xfc, !PT","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7715e0","      UMOV UR11, URZ","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7715f0","      LOP3.LUT R103, R2, 0x8, RZ, 0xfc, !PT","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771600","      LDCU.64 UR20, c[0x0][0x3e0]","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771610","      SHF.R.U32.HI R2, RZ, 0x1, R2","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771620","      SHF.R.U32.HI R0, RZ, 0x1, R0","1","0","1","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771630","      ULEA UR8, UR8, UR7, 0x18","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771640","      LOP3.LUT R198, R198, 0x7, R167, 0xf8, !PT","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771650","      LDCU.64 UR18, c[0x0][0x3c8]","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771660","      SHF.R.U32.HI R164, RZ, 0x1, R164","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771670","      SHF.R.U32.HI R103, RZ, 0x1, R103","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771680","      UIADD3 UR7, UPT, UPT, UR8, 0xc000, URZ","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771690","      LOP3.LUT R168, R2, 0x3, R167, 0x48, !PT","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7716a0","      IMAD R197, R197, 0x3, RZ","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7716b0","      LOP3.LUT R166, R0, 0x3, R167, 0x48, !PT","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7716c0","      LDCU.64 UR16, c[0x0][0x3e8]","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7716d0","      SHF.R.U32.HI R198, RZ, 0x1, R198","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7716e0","      LOP3.LUT R170, R164, 0x3, R167, 0x48, !PT","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7716f0","      UIADD3.64 UR26, UPT, UPT, UR24, UR24, URZ","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771700","      LOP3.LUT R210, R103, 0x3, R167, 0x48, !PT","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771710","      IMAD R198, R198, 0x18, R165","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771720","      LOP3.LUT R211, R168, 0x4, R167, 0xf8, !PT","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771730","      UMOV UR10, 0x100","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771740","      LOP3.LUT R207, R166, 0x4, R167, 0xf8, !PT","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771750","      LOP3.LUT R209, R170, 0x4, R167, 0xf8, !PT","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771760","      IMAD R211, R2, 0x18, R211","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771770","      LOP3.LUT R210, R210, 0x4, R167, 0xf8, !PT","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771780","      IMAD R207, R0, 0x18, R207","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771790","      SEL R206, R206, RZ, P0","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7717a0","      IMAD R209, R164, 0x18, R209","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7717b0","      SEL R201, R201, RZ, P0","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7717c0","      IMAD.SHL.U32 R2, R199, 0x10, RZ","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7717d0","      LEA R207, R207, UR8, 0x4","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7717e0","      IMAD.SHL.U32 R0, R198, 0x10, RZ","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7717f0","      LEA R209, R209, UR8, 0x4","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771800","      IMAD R210, R103, 0x18, R210","1","0","1","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771810","      MOV R103, RZ","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771820","      LOP3.LUT R2, R2, 0x20, RZ, 0x3c, !PT","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771830","      LOP3.LUT R0, R0, 0x20, RZ, 0x3c, !PT","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771840","      LEA R211, R211, UR7, 0x4","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771850","      LEA R210, R210, UR7, 0x4","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771860","      UMOV UR7, 0xffffff00","0","0","0","2688","86016","86016","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771870","      HMMA.16816.F32 R4, R132, R136, R4","83","72","83","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","3","0","0","0","0","75","0","0","0","0","3","0","0","0","0","2","0","1","0","0","0","0","69","0","0","0","0","0","0","0","0","0","2"
"0x7883eb771880","      LDSM.16.M88.4 R164, [R2+UR5]","3","0","3","43008","1376256","1376256","32","32","0","0","Shared","Load","128","0","4","0","172032","172032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771890","      UIADD3 UR9, UPT, UPT, UR5, 0x80, URZ","1","0","1","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7718a0","      UIADD3 UR8, UPT, UPT, UR4, 0x80, URZ","1","0","1","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7718b0","      UIADD3 UR11, UPT, UPT, UR11, 0x1, URZ","0","0","0","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7718c0","      R2P PR, R201, 0xf","1","0","1","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7718d0","      IMAD.WIDE.U32 R212, R196, 0x3, R202","1","0","1","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7718e0","      IADD3 R219, PT, PT, R207, UR10, RZ","1","0","1","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7718f0","      IADD3 R217, PT, PT, R209, UR10, RZ","2","1","2","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7883eb771900","      LDSM.16.M88.4 R168, [R0+UR4]","2","0","2","43008","1376256","1376256","32","32","0","0","Shared","Load","128","0","4","0","172032","172032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771910","      IADD3 R215, PT, PT, R210, UR12, RZ","5","0","5","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771920","      IADD3 R213, PT, PT, R213, R197, RZ","0","0","0","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771930","      UISETP.NE.AND UP1, UPT, UR11, 0x3, UPT","0","0","0","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771940","      UIADD3 UR6, UPT, UPT, UR6, 0x1, URZ","1","0","1","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771950","      IADD3 R208, PT, PT, R200, -0x1, RZ","2","0","2","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771960","      HMMA.16816.F32 R8, R132, R138, R8","0","0","0","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771970","      LDSM.16.M88.4 R172, [R0+UR4+0xc00]","1","0","1","43008","1376256","1376256","32","32","0","0","Shared","Load","128","0","4","0","172032","172032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771980","      UISETP.NE.AND UP0, UPT, UR6, 0x3, UPT","0","0","0","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771990","      USEL UR22, UR7, 0x80, !UP0","6","4","6","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7883eb7719a0","@!UP1 UIADD3 UR9, UPT, UPT, UR5, -0x100, URZ","3","1","3","43008","1376256","430080","32","10","22","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7883eb7719b0","@!UP1 UIADD3 UR8, UPT, UPT, UR4, -0x100, URZ","0","0","0","43008","1376256","430080","32","10","22","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7719c0","      LDSM.16.M88.4 R176, [R0+UR4+0x1800]","0","0","0","43008","1376256","1376256","32","32","0","0","Shared","Load","128","0","4","0","172032","172032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7719d0","@!UP1 UMOV UR11, URZ","1","0","1","43008","1376256","430080","32","10","22","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7719e0","      USEL UR6, UR6, URZ, UP0","3","0","3","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb7719f0","      HMMA.16816.F32 R12, R132, R140, R12","96","85","96","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86","0","0","0","0","6","0","0","0","0","4","0","0","0","0","0","0","81","0","0","0","0","0","0","0","0","0","4"
"0x7883eb771a00","      LDSM.16.M88.4 R180, [R0+UR4+0x2400]","3","3","3","43008","1376256","1376256","32","32","0","0","Shared","Load","128","0","4","0","172032","172032","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2"
"0x7883eb771a10","      UMOV UR4, UR8","3","0","3","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771a20","      LDSM.16.M88.4 R184, [R2+UR5+0xc00]","9","8","9","43008","1376256","1376256","32","32","0","0","Shared","Load","128","0","4","0","172032","172032","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","7","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","7"
"0x7883eb771a30","      HMMA.16816.F32 R16, R132, R142, R16","38","34","38","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","1","1","0","0","0","6","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","6"
"0x7883eb771a40","      LDSM.16.M88.4 R188, [R2+UR5+0x1800]","3","2","3","43008","1376256","1376256","32","32","0","0","Shared","Load","128","0","4","0","172032","172032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7883eb771a50","      LDSM.16.M88.4 R192, [R2+UR5+0x2400]","9","8","9","43008","1376256","1376256","32","32","0","0","Shared","Load","128","0","4","0","172032","172032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"
"0x7883eb771a60","      UMOV UR5, UR9","0","0","0","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771a70","      HMMA.16816.F32 R20, R132, R144, R20","50","45","50","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","0","0","0","0","2","0","0","0","0","4","0","0","0","0","0","0","41","0","0","0","0","0","0","0","0","0","4"
"0x7883eb771a80","@!PT  LDS RZ, [RZ]","1","0","1","43008","1376256","0","32","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771a90","@!PT  LDS RZ, [RZ]","1","0","1","43008","1376256","0","32","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771aa0","@!PT  LDS RZ, [RZ]","2","0","2","43008","1376256","0","32","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771ab0","@P1   LDGSTS.E.BYPASS.LTC128B.128 [R219], [R202.64+UR24]","0","0","0","43008","1376256","1204224","32","28","4","0","Global,Shared","Load,Store","128","301056","7","150528","301056","150528","0","602112","602112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771ac0","@P0   LDGSTS.E.BYPASS.LTC128B.128 [R209+UR10], [R202.64]","10","10","10","43008","1376256","1204224","32","28","4","0","Global,Shared","Load,Store","128","301056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","9"
"0x7883eb771ad0","      R2P PR, R206, 0x3","1","0","1","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7883eb771ae0","      HMMA.16816.F32 R24, R132, R146, R24","57","53","57","43008","1376256","1376256","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","1","1","0","0","0","5","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","5"
"0x7883eb771af0","@P2   LDGSTS.E.BYPASS.LTC128B.128 [R217+0xc00], [R202.64+UR26]","1","1","1","43008","1376256","1204224","32","28","4","0","Global,Shared","Load,Store","128","301056","7","150728","301456","150728","0","602832","602832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7883eb771b00","@P1   LDGSTS.E.BYPASS.LTC128B.128 [R215], [R204.64+UR20]","11","11","11","43008","1376256","1189888","32","27","5","0","Global,Shared","Load,Store","128","297472","6","148736","297472","148736","0","594944","594944","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11"
